pair,rel,run,accuracy,cov
1_8,pc,16,1.0,0.5
1_8,pc,16,1.0,0.2
1_8,pc,16,0.9954545454545455,0.1
1_8,pc,16,1.0,0.05
1_8,pc,16,1.0,0.03
1_8,pc,17,1.0,4.0
1_8,pc,17,1.0,0.5
1_8,pc,17,1.0,0.2
1_8,pc,17,0.9954545454545455,0.1
1_8,pc,17,1.0,0.05
1_8,pc,17,1.0,0.03
1_8,pc,18,1.0,4.0
1_8,pc,18,1.0,0.5
1_8,pc,18,1.0,0.2
1_8,pc,18,1.0,0.1
1_8,pc,18,1.0,0.05
1_8,pc,18,1.0,0.03
1_8,pc,19,0.9954545454545455,4.0
1_8,pc,19,0.9954545454545455,0.5
1_8,pc,19,0.9954545454545455,0.2
1_8,pc,19,0.9954545454545455,0.1
1_8,pc,19,1.0,0.05
1_8,pc,19,1.0,0.03
1_8,pc,20,0.9954545454545455,4.0
1_8,pc,20,1.0,0.5
1_8,pc,20,1.0,0.2
1_8,pc,20,0.9954545454545455,0.1
1_8,pc,20,1.0,0.05
1_8,pc,20,1.0,0.03
1_8,pc,21,1.0,4.0
1_8,pc,21,1.0,0.5
1_8,pc,21,1.0,0.2
1_8,pc,21,1.0,0.1
1_8,pc,21,0.9954545454545455,0.05
1_8,pc,21,0.990909090909091,0.03
1_8,pc,22,1.0,4.0
1_8,pc,22,1.0,0.5
1_8,pc,22,0.9954545454545455,0.2
1_8,pc,22,1.0,0.1
1_8,pc,22,1.0,0.05
1_8,pc,22,1.0,0.03
1_8,pc,23,1.0,4.0
1_8,pc,23,1.0,0.5
1_8,pc,23,1.0,0.2
1_8,pc,23,1.0,0.1
1_8,pc,23,1.0,0.05
1_8,pc,23,1.0,0.03
1_8,pc,24,1.0,4.0
1_8,pc,24,1.0,0.5
1_8,pc,24,1.0,0.2
1_8,pc,24,1.0,0.1
1_8,pc,24,1.0,0.05
1_8,pc,24,1.0,0.03
1_8,pc,25,1.0,4.0
1_8,pc,25,1.0,0.5
1_8,pc,25,1.0,0.2
1_8,pc,25,1.0,0.1
1_8,pc,25,1.0,0.05
1_8,pc,25,1.0,0.03
1_8,pc,26,1.0,4.0
1_8,pc,26,1.0,0.5
1_8,pc,26,1.0,0.2
1_8,pc,26,1.0,0.1
1_8,pc,26,1.0,0.05
1_8,pc,26,0.9954545454545455,0.03
1_8,pc,27,1.0,4.0
1_8,pc,27,1.0,0.5
1_8,pc,27,1.0,0.2
1_8,pc,27,1.0,0.1
1_8,pc,27,1.0,0.05
1_8,pc,27,1.0,0.03
1_8,pc,28,1.0,4.0
1_8,pc,28,1.0,0.5
1_8,pc,28,1.0,0.2
1_8,pc,28,1.0,0.1
1_8,pc,28,1.0,0.05
1_8,pc,28,0.9954545454545455,0.03
1_8,pc,29,1.0,4.0
1_8,pc,29,1.0,0.5
1_8,pc,29,1.0,0.2
1_8,pc,29,1.0,0.1
1_8,pc,29,0.9954545454545455,0.05
1_8,pc,29,1.0,0.03
1_8,pc,30,1.0,4.0
1_8,pc,30,1.0,0.5
1_8,pc,30,1.0,0.2
1_8,pc,30,1.0,0.1
1_8,pc,30,1.0,0.05
1_8,pc,30,1.0,0.03
1_8,pc,31,1.0,4.0
1_8,pc,31,1.0,0.5
1_8,pc,31,1.0,0.2
1_8,pc,31,1.0,0.1
1_8,pc,31,1.0,0.05
1_8,pc,31,1.0,0.03
1_8,pc,32,1.0,4.0
1_8,pc,32,1.0,0.5
1_8,pc,32,1.0,0.2
1_8,pc,32,1.0,0.1
1_8,pc,32,1.0,0.05
1_8,pc,32,1.0,0.03
1_8,pc,33,1.0,4.0
1_8,pc,33,1.0,0.5
1_8,pc,33,1.0,0.2
1_8,pc,33,1.0,0.1
1_8,pc,33,1.0,0.05
1_8,pc,33,1.0,0.03
1_8,pc,34,1.0,4.0
1_8,pc,34,1.0,0.5
1_8,pc,34,1.0,0.2
1_8,pc,34,1.0,0.1
1_8,pc,34,1.0,0.05
1_8,pc,34,0.9954545454545455,0.03
1_8,pc,35,1.0,4.0
1_8,pc,35,1.0,0.5
1_8,pc,35,1.0,0.2
1_8,pc,35,0.9954545454545455,0.1
1_8,pc,35,1.0,0.05
1_8,pc,35,1.0,0.03
1_8,pc,36,0.9954545454545455,4.0
1_8,pc,36,0.9954545454545455,0.5
1_8,pc,36,0.9954545454545455,0.2
1_8,pc,36,0.9954545454545455,0.1
1_8,pc,36,0.9954545454545455,0.05
1_8,pc,36,1.0,0.03
1_8,pc,37,1.0,4.0
1_8,pc,37,1.0,0.5
1_8,pc,37,1.0,0.2
1_8,pc,37,1.0,0.1
1_8,pc,37,1.0,0.05
1_8,pc,37,0.9954545454545455,0.03
1_8,pc,38,1.0,4.0
1_8,pc,38,1.0,0.5
1_8,pc,38,1.0,0.2
1_8,pc,38,1.0,0.1
1_8,pc,38,1.0,0.05
1_8,pc,38,0.9954545454545455,0.03
1_8,pc,39,1.0,4.0
1_8,pc,39,1.0,0.5
1_8,pc,39,1.0,0.2
1_8,pc,39,1.0,0.1
1_8,pc,39,1.0,0.05
1_8,pc,39,1.0,0.03
1_8,pc,40,1.0,4.0
1_8,pc,40,1.0,0.5
1_8,pc,40,1.0,0.2
1_8,pc,40,1.0,0.1
1_8,pc,40,1.0,0.05
1_8,pc,40,1.0,0.03
1_8,pc,41,0.9954545454545455,4.0
1_8,pc,41,0.9954545454545455,0.5
1_8,pc,41,0.9954545454545455,0.2
1_8,pc,41,1.0,0.1
1_8,pc,41,1.0,0.05
1_8,pc,41,0.9954545454545455,0.03
1_8,pc,42,0.9954545454545455,4.0
1_8,pc,42,0.9954545454545455,0.5
1_8,pc,42,1.0,0.2
1_8,pc,42,0.990909090909091,0.1
1_8,pc,42,1.0,0.05
1_8,pc,42,0.9954545454545455,0.03
1_8,pc,43,0.9954545454545455,4.0
1_8,pc,43,0.9954545454545455,0.5
1_8,pc,43,0.9954545454545455,0.2
1_8,pc,43,0.9954545454545455,0.1
1_8,pc,43,1.0,0.05
1_8,pc,43,0.9954545454545455,0.03
1_8,pc,44,1.0,4.0
1_8,pc,44,1.0,0.5
1_8,pc,44,1.0,0.2
1_8,pc,44,1.0,0.1
1_8,pc,44,1.0,0.05
1_8,pc,44,1.0,0.03
1_8,pc,45,1.0,4.0
1_8,pc,45,1.0,0.5
1_8,pc,45,1.0,0.2
1_8,pc,45,1.0,0.1
1_8,pc,45,0.9954545454545455,0.05
1_8,pc,45,1.0,0.03
1_8,pc,46,1.0,4.0
1_8,pc,46,0.9954545454545455,0.5
1_8,pc,46,1.0,0.2
1_8,pc,46,1.0,0.1
1_8,pc,46,1.0,0.05
1_8,pc,46,0.9954545454545455,0.03
1_8,pc,47,1.0,4.0
1_8,pc,47,1.0,0.5
1_8,pc,47,1.0,0.2
1_8,pc,47,1.0,0.1
1_8,pc,47,1.0,0.05
1_8,pc,47,1.0,0.03
1_8,pc,48,1.0,4.0
1_8,pc,48,1.0,0.5
1_8,pc,48,1.0,0.2
1_8,pc,48,1.0,0.1
1_8,pc,48,1.0,0.05
1_8,pc,48,1.0,0.03
1_8,pc,49,1.0,4.0
1_8,pc,49,1.0,0.5
1_8,pc,49,1.0,0.2
1_8,pc,49,1.0,0.1
1_8,pc,49,1.0,0.05
1_8,pc,49,1.0,0.03
1_8,pc,50,1.0,4.0
1_8,pc,50,1.0,0.5
1_8,pc,50,1.0,0.2
1_8,pc,50,1.0,0.1
1_8,pc,50,1.0,0.05
1_8,pc,50,1.0,0.03
1_8,pc,51,1.0,4.0
1_8,pc,51,1.0,0.5
1_8,pc,51,1.0,0.2
1_8,pc,51,1.0,0.1
1_8,pc,51,0.9954545454545455,0.05
1_8,pc,51,1.0,0.03
1_8,pc,52,0.9954545454545455,4.0
1_8,pc,52,0.9954545454545455,0.5
1_8,pc,52,1.0,0.2
1_8,pc,52,1.0,0.1
1_8,pc,52,1.0,0.05
1_8,pc,52,1.0,0.03
1_8,pc,53,0.9954545454545455,4.0
1_8,pc,53,1.0,0.5
1_8,pc,53,0.9954545454545455,0.2
1_8,pc,53,1.0,0.1
1_8,pc,53,1.0,0.05
1_8,pc,53,1.0,0.03
1_8,pc,54,1.0,4.0
1_8,pc,54,1.0,0.5
1_8,pc,54,1.0,0.2
1_8,pc,54,1.0,0.1
1_8,pc,54,1.0,0.05
1_8,pc,54,0.9954545454545455,0.03
1_8,pc,55,1.0,4.0
1_8,pc,55,1.0,0.5
1_8,pc,55,1.0,0.2
1_8,pc,55,0.9954545454545455,0.1
1_8,pc,55,0.9954545454545455,0.05
1_8,pc,55,1.0,0.03
1_8,pc,56,0.9954545454545455,4.0
1_8,pc,56,0.9954545454545455,0.5
1_8,pc,56,0.9954545454545455,0.2
1_8,pc,56,0.9954545454545455,0.1
1_8,pc,56,0.9954545454545455,0.05
1_8,pc,56,1.0,0.03
1_8,pc,57,0.9954545454545455,4.0
1_8,pc,57,0.9954545454545455,0.5
1_8,pc,57,0.9954545454545455,0.2
1_8,pc,57,1.0,0.1
1_8,pc,57,1.0,0.05
1_8,pc,57,1.0,0.03
1_8,pc,58,1.0,4.0
1_8,pc,58,1.0,0.5
1_8,pc,58,1.0,0.2
1_8,pc,58,1.0,0.1
1_8,pc,58,1.0,0.05
1_8,pc,58,1.0,0.03
1_8,pc,59,1.0,4.0
1_8,pc,59,1.0,0.5
1_8,pc,59,1.0,0.2
1_8,pc,59,1.0,0.1
1_8,pc,59,1.0,0.05
1_8,pc,59,1.0,0.03
1_8,pc,60,0.9954545454545455,4.0
1_8,pc,60,1.0,0.5
1_8,pc,60,1.0,0.2
1_8,pc,60,1.0,0.1
1_8,pc,60,0.990909090909091,0.05
1_8,pc,60,0.9954545454545455,0.03
9_10,sib,1,0.9227272727272727,4.0
9_10,sib,1,0.9454545454545454,0.5
9_10,sib,1,0.9045454545454545,0.2
9_10,sib,1,0.8636363636363636,0.1
9_10,sib,1,0.7909090909090909,0.05
9_10,sib,1,0.6954545454545454,0.03
9_10,sib,2,0.9409090909090909,4.0
9_10,sib,2,0.95,0.5
9_10,sib,2,0.9409090909090909,0.2
9_10,sib,2,0.8818181818181818,0.1
9_10,sib,2,0.7681818181818182,0.05
9_10,sib,2,0.5772727272727273,0.03
9_10,sib,3,0.9227272727272727,4.0
9_10,sib,3,0.9227272727272727,0.5
9_10,sib,3,0.9045454545454545,0.2
9_10,sib,3,0.8818181818181818,0.1
9_10,sib,3,0.6772727272727272,0.05
9_10,sib,3,0.5909090909090909,0.03
9_10,sib,4,0.9227272727272727,4.0
9_10,sib,4,0.9090909090909091,0.5
9_10,sib,4,0.9181818181818182,0.2
9_10,sib,4,0.8636363636363636,0.1
9_10,sib,4,0.7454545454545455,0.05
9_10,sib,4,0.6818181818181818,0.03
9_10,sib,5,0.9272727272727272,4.0
9_10,sib,5,0.9227272727272727,0.5
9_10,sib,5,0.9181818181818182,0.2
9_10,sib,5,0.8772727272727273,0.1
9_10,sib,5,0.8181818181818182,0.05
9_10,sib,5,0.65,0.03
9_10,sib,6,0.95,4.0
9_10,sib,6,0.9545454545454546,0.5
9_10,sib,6,0.9409090909090909,0.2
9_10,sib,6,0.8909090909090909,0.1
9_10,sib,6,0.8045454545454546,0.05
9_10,sib,6,0.7,0.03
9_10,sib,7,0.9454545454545454,4.0
9_10,sib,7,0.9590909090909091,0.5
9_10,sib,7,0.9272727272727272,0.2
9_10,sib,7,0.8772727272727273,0.1
9_10,sib,7,0.8227272727272728,0.05
9_10,sib,7,0.6136363636363636,0.03
9_10,sib,8,0.9318181818181818,4.0
9_10,sib,8,0.9409090909090909,0.5
9_10,sib,8,0.8954545454545455,0.2
9_10,sib,8,0.8363636363636363,0.1
9_10,sib,8,0.7090909090909091,0.05
9_10,sib,8,0.6090909090909091,0.03
9_10,sib,9,0.9227272727272727,4.0
9_10,sib,9,0.9363636363636364,0.5
9_10,sib,9,0.9090909090909091,0.2
9_10,sib,9,0.8772727272727273,0.1
9_10,sib,9,0.8,0.05
9_10,sib,9,0.6227272727272727,0.03
9_10,sib,10,0.9363636363636364,4.0
9_10,sib,10,0.9318181818181818,0.5
9_10,sib,10,0.9227272727272727,0.2
9_10,sib,10,0.8590909090909091,0.1
9_10,sib,10,0.8227272727272728,0.05
9_10,sib,10,0.5863636363636363,0.03
9_10,sib,11,0.9409090909090909,4.0
9_10,sib,11,0.9363636363636364,0.5
9_10,sib,11,0.95,0.2
9_10,sib,11,0.8909090909090909,0.1
9_10,sib,11,0.7909090909090909,0.05
9_10,sib,11,0.7136363636363636,0.03
9_10,sib,12,0.9227272727272727,4.0
9_10,sib,12,0.9136363636363637,0.5
9_10,sib,12,0.8954545454545455,0.2
9_10,sib,12,0.8636363636363636,0.1
9_10,sib,12,0.7045454545454546,0.05
9_10,sib,12,0.65,0.03
9_10,sib,13,0.9272727272727272,4.0
9_10,sib,13,0.9181818181818182,0.5
9_10,sib,13,0.9090909090909091,0.2
9_10,sib,13,0.8409090909090909,0.1
9_10,sib,13,0.7181818181818181,0.05
9_10,sib,13,0.65,0.03
9_10,sib,14,0.9136363636363637,4.0
9_10,sib,14,0.9045454545454545,0.5
9_10,sib,14,0.9045454545454545,0.2
9_10,sib,14,0.8090909090909091,0.1
9_10,sib,14,0.7363636363636363,0.05
9_10,sib,14,0.5954545454545455,0.03
9_10,sib,15,0.9545454545454546,4.0
9_10,sib,15,0.9545454545454546,0.5
9_10,sib,15,0.9409090909090909,0.2
9_10,sib,15,0.8818181818181818,0.1
9_10,sib,15,0.7272727272727273,0.05
9_10,sib,15,0.6636363636363637,0.03
9_10,sib,16,0.9681818181818181,4.0
9_10,sib,16,0.9636363636363636,0.5
9_10,sib,16,0.95,0.2
9_10,sib,16,0.9090909090909091,0.1
9_10,sib,16,0.7909090909090909,0.05
9_10,sib,16,0.7136363636363636,0.03
9_10,sib,17,0.9590909090909091,4.0
9_10,sib,17,0.9636363636363636,0.5
9_10,sib,17,0.9318181818181818,0.2
9_10,sib,17,0.8909090909090909,0.1
9_10,sib,17,0.7954545454545454,0.05
9_10,sib,17,0.5954545454545455,0.03
9_10,sib,18,0.9636363636363636,4.0
9_10,sib,18,0.9590909090909091,0.5
9_10,sib,18,0.95,0.2
9_10,sib,18,0.9272727272727272,0.1
9_10,sib,18,0.7681818181818182,0.05
9_10,sib,18,0.65,0.03
9_10,sib,19,0.9272727272727272,4.0
9_10,sib,19,0.9363636363636364,0.5
9_10,sib,19,0.9318181818181818,0.2
9_10,sib,19,0.8545454545454545,0.1
9_10,sib,19,0.7772727272727272,0.05
9_10,sib,19,0.6636363636363637,0.03
9_10,sib,20,0.9363636363636364,4.0
9_10,sib,20,0.9318181818181818,0.5
9_10,sib,20,0.9363636363636364,0.2
9_10,sib,20,0.8818181818181818,0.1
9_10,sib,20,0.8045454545454546,0.05
9_10,sib,20,0.6818181818181818,0.03
9_10,sib,21,0.9363636363636364,4.0
9_10,sib,21,0.9318181818181818,0.5
9_10,sib,21,0.8954545454545455,0.2
9_10,sib,21,0.9,0.1
9_10,sib,21,0.7772727272727272,0.05
9_10,sib,21,0.6727272727272727,0.03
9_10,sib,22,0.95,4.0
9_10,sib,22,0.95,0.5
9_10,sib,22,0.9545454545454546,0.2
9_10,sib,22,0.9,0.1
9_10,sib,22,0.8045454545454546,0.05
9_10,sib,22,0.6363636363636364,0.03
9_10,sib,23,0.9272727272727272,4.0
9_10,sib,23,0.9318181818181818,0.5
9_10,sib,23,0.9045454545454545,0.2
9_10,sib,23,0.8681818181818182,0.1
9_10,sib,23,0.7318181818181818,0.05
9_10,sib,23,0.6772727272727272,0.03
9_10,sib,24,0.9318181818181818,4.0
9_10,sib,24,0.9181818181818182,0.5
9_10,sib,24,0.9272727272727272,0.2
9_10,sib,24,0.8909090909090909,0.1
9_10,sib,24,0.7954545454545454,0.05
9_10,sib,24,0.6272727272727273,0.03
9_10,sib,25,0.8954545454545455,4.0
9_10,sib,25,0.9045454545454545,0.5
9_10,sib,25,0.8909090909090909,0.2
9_10,sib,25,0.9,0.1
9_10,sib,25,0.7818181818181819,0.05
9_10,sib,25,0.5772727272727273,0.03
9_10,sib,26,0.95,4.0
9_10,sib,26,0.9636363636363636,0.5
9_10,sib,26,0.95,0.2
9_10,sib,26,0.9090909090909091,0.1
9_10,sib,26,0.7818181818181819,0.05
9_10,sib,26,0.7681818181818182,0.03
9_10,sib,27,0.9090909090909091,4.0
9_10,sib,27,0.9136363636363637,0.5
9_10,sib,27,0.9181818181818182,0.2
9_10,sib,27,0.9227272727272727,0.1
9_10,sib,27,0.7181818181818181,0.05
9_10,sib,27,0.5727272727272728,0.03
9_10,sib,28,0.9272727272727272,4.0
9_10,sib,28,0.9318181818181818,0.5
9_10,sib,28,0.9409090909090909,0.2
9_10,sib,28,0.8727272727272727,0.1
9_10,sib,28,0.7272727272727273,0.05
9_10,sib,28,0.7181818181818181,0.03
9_10,sib,29,0.9681818181818181,4.0
9_10,sib,29,0.9590909090909091,0.5
9_10,sib,29,0.9545454545454546,0.2
9_10,sib,29,0.8909090909090909,0.1
9_10,sib,29,0.7681818181818182,0.05
9_10,sib,29,0.6454545454545455,0.03
9_10,sib,30,0.9090909090909091,4.0
9_10,sib,30,0.9318181818181818,0.5
9_10,sib,30,0.9090909090909091,0.2
9_10,sib,30,0.8681818181818182,0.1
9_10,sib,30,0.7545454545454545,0.05
9_10,sib,30,0.6090909090909091,0.03
9_10,sib,31,0.9227272727272727,4.0
9_10,sib,31,0.9227272727272727,0.5
9_10,sib,31,0.8863636363636364,0.2
9_10,sib,31,0.8409090909090909,0.1
9_10,sib,31,0.7363636363636363,0.05
9_10,sib,31,0.6,0.03
9_10,sib,32,0.9363636363636364,4.0
9_10,sib,32,0.9318181818181818,0.5
9_10,sib,32,0.9454545454545454,0.2
9_10,sib,32,0.8863636363636364,0.1
9_10,sib,32,0.759090909090909,0.05
9_10,sib,32,0.7272727272727273,0.03
9_10,sib,33,0.9409090909090909,4.0
9_10,sib,33,0.95,0.5
9_10,sib,33,0.9090909090909091,0.2
9_10,sib,33,0.8590909090909091,0.1
9_10,sib,33,0.8090909090909091,0.05
9_10,sib,33,0.6454545454545455,0.03
9_10,sib,34,0.9545454545454546,4.0
9_10,sib,34,0.9454545454545454,0.5
9_10,sib,34,0.9318181818181818,0.2
9_10,sib,34,0.8909090909090909,0.1
9_10,sib,34,0.75,0.05
9_10,sib,34,0.6863636363636364,0.03
9_10,sib,35,0.9454545454545454,4.0
9_10,sib,35,0.9409090909090909,0.5
9_10,sib,35,0.9545454545454546,0.2
9_10,sib,35,0.9136363636363637,0.1
9_10,sib,35,0.7681818181818182,0.05
9_10,sib,35,0.6590909090909091,0.03
9_10,sib,36,0.9272727272727272,4.0
9_10,sib,36,0.9272727272727272,0.5
9_10,sib,36,0.8909090909090909,0.2
9_10,sib,36,0.8590909090909091,0.1
9_10,sib,36,0.7545454545454545,0.05
9_10,sib,36,0.6454545454545455,0.03
9_10,sib,37,0.95,4.0
9_10,sib,37,0.9363636363636364,0.5
9_10,sib,37,0.9227272727272727,0.2
9_10,sib,37,0.8772727272727273,0.1
9_10,sib,37,0.8045454545454546,0.05
9_10,sib,37,0.6363636363636364,0.03
9_10,sib,38,0.9363636363636364,4.0
9_10,sib,38,0.95,0.5
9_10,sib,38,0.9181818181818182,0.2
9_10,sib,38,0.8954545454545455,0.1
9_10,sib,38,0.7363636363636363,0.05
9_10,sib,38,0.6136363636363636,0.03
9_10,sib,39,0.9409090909090909,4.0
9_10,sib,39,0.9409090909090909,0.5
9_10,sib,39,0.9272727272727272,0.2
9_10,sib,39,0.9090909090909091,0.1
9_10,sib,39,0.7363636363636363,0.05
9_10,sib,39,0.5863636363636363,0.03
9_10,sib,40,0.9681818181818181,4.0
9_10,sib,40,0.9590909090909091,0.5
9_10,sib,40,0.9454545454545454,0.2
9_10,sib,40,0.9136363636363637,0.1
9_10,sib,40,0.7954545454545454,0.05
9_10,sib,40,0.6681818181818182,0.03
9_10,sib,41,0.8772727272727273,4.0
9_10,sib,41,0.8909090909090909,0.5
9_10,sib,41,0.9045454545454545,0.2
9_10,sib,41,0.85,0.1
9_10,sib,41,0.7863636363636364,0.05
9_10,sib,41,0.6909090909090909,0.03
9_10,sib,42,0.9090909090909091,4.0
9_10,sib,42,0.9090909090909091,0.5
9_10,sib,42,0.9227272727272727,0.2
9_10,sib,42,0.8545454545454545,0.1
9_10,sib,42,0.7045454545454546,0.05
9_10,sib,42,0.65,0.03
9_10,sib,43,0.9636363636363636,4.0
9_10,sib,43,0.9636363636363636,0.5
9_10,sib,43,0.9636363636363636,0.2
9_10,sib,43,0.9454545454545454,0.1
9_10,sib,43,0.85,0.05
9_10,sib,43,0.6909090909090909,0.03
9_10,sib,44,0.9136363636363637,4.0
9_10,sib,44,0.9136363636363637,0.5
9_10,sib,44,0.8954545454545455,0.2
9_10,sib,44,0.8863636363636364,0.1
9_10,sib,44,0.7318181818181818,0.05
9_10,sib,44,0.7045454545454546,0.03
9_10,sib,45,0.9181818181818182,4.0
9_10,sib,45,0.9136363636363637,0.5
9_10,sib,45,0.8954545454545455,0.2
9_10,sib,45,0.8409090909090909,0.1
9_10,sib,45,0.7818181818181819,0.05
9_10,sib,45,0.6454545454545455,0.03
9_10,sib,46,0.9318181818181818,4.0
9_10,sib,46,0.9227272727272727,0.5
9_10,sib,46,0.9227272727272727,0.2
9_10,sib,46,0.8727272727272727,0.1
9_10,sib,46,0.8409090909090909,0.05
9_10,sib,46,0.7227272727272728,0.03
9_10,sib,47,0.9636363636363636,4.0
9_10,sib,47,0.95,0.5
9_10,sib,47,0.9454545454545454,0.2
9_10,sib,47,0.8818181818181818,0.1
9_10,sib,47,0.7863636363636364,0.05
9_10,sib,47,0.5636363636363636,0.03
9_10,sib,48,0.9363636363636364,4.0
9_10,sib,48,0.9318181818181818,0.5
9_10,sib,48,0.9272727272727272,0.2
9_10,sib,48,0.9136363636363637,0.1
9_10,sib,48,0.7318181818181818,0.05
9_10,sib,48,0.6818181818181818,0.03
9_10,sib,49,0.9272727272727272,4.0
9_10,sib,49,0.9090909090909091,0.5
9_10,sib,49,0.9045454545454545,0.2
9_10,sib,49,0.8818181818181818,0.1
9_10,sib,49,0.7818181818181819,0.05
9_10,sib,49,0.6181818181818182,0.03
9_10,sib,50,0.95,4.0
9_10,sib,50,0.9590909090909091,0.5
9_10,sib,50,0.9318181818181818,0.2
9_10,sib,50,0.8818181818181818,0.1
9_10,sib,50,0.7727272727272727,0.05
9_10,sib,50,0.6636363636363637,0.03
9_10,sib,51,0.95,4.0
9_10,sib,51,0.9363636363636364,0.5
9_10,sib,51,0.9227272727272727,0.2
9_10,sib,51,0.9136363636363637,0.1
9_10,sib,51,0.8136363636363636,0.05
9_10,sib,51,0.7318181818181818,0.03
9_10,sib,52,0.9545454545454546,4.0
9_10,sib,52,0.95,0.5
9_10,sib,52,0.9227272727272727,0.2
9_10,sib,52,0.8772727272727273,0.1
9_10,sib,52,0.7454545454545455,0.05
9_10,sib,52,0.6181818181818182,0.03
9_10,sib,53,0.9136363636363637,4.0
9_10,sib,53,0.9227272727272727,0.5
9_10,sib,53,0.8954545454545455,0.2
9_10,sib,53,0.8681818181818182,0.1
9_10,sib,53,0.759090909090909,0.05
9_10,sib,53,0.6090909090909091,0.03
9_10,sib,54,0.9454545454545454,4.0
9_10,sib,54,0.9409090909090909,0.5
9_10,sib,54,0.9045454545454545,0.2
9_10,sib,54,0.9045454545454545,0.1
9_10,sib,54,0.7681818181818182,0.05
9_10,sib,54,0.65,0.03
9_10,sib,55,0.9318181818181818,4.0
9_10,sib,55,0.9272727272727272,0.5
9_10,sib,55,0.9272727272727272,0.2
9_10,sib,55,0.9181818181818182,0.1
9_10,sib,55,0.8,0.05
9_10,sib,55,0.5863636363636363,0.03
9_10,sib,56,0.9545454545454546,4.0
9_10,sib,56,0.9590909090909091,0.5
9_10,sib,56,0.9227272727272727,0.2
9_10,sib,56,0.8954545454545455,0.1
9_10,sib,56,0.759090909090909,0.05
9_10,sib,56,0.7090909090909091,0.03
9_10,sib,57,0.9363636363636364,4.0
9_10,sib,57,0.9409090909090909,0.5
9_10,sib,57,0.9363636363636364,0.2
9_10,sib,57,0.8954545454545455,0.1
9_10,sib,57,0.7727272727272727,0.05
9_10,sib,57,0.7136363636363636,0.03
9_10,sib,58,0.9136363636363637,4.0
9_10,sib,58,0.9227272727272727,0.5
9_10,sib,58,0.9,0.2
9_10,sib,58,0.8772727272727273,0.1
9_10,sib,58,0.8272727272727273,0.05
9_10,sib,58,0.7272727272727273,0.03
9_10,sib,59,0.9409090909090909,4.0
9_10,sib,59,0.9272727272727272,0.5
9_10,sib,59,0.9181818181818182,0.2
9_10,sib,59,0.8636363636363636,0.1
9_10,sib,59,0.7272727272727273,0.05
9_10,sib,59,0.65,0.03
9_10,sib,60,0.9,4.0
9_10,sib,60,0.9090909090909091,0.5
9_10,sib,60,0.9090909090909091,0.2
9_10,sib,60,0.8318181818181818,0.1
9_10,sib,60,0.7545454545454545,0.05
9_10,sib,60,0.6318181818181818,0.03
0_15,id,1,1.0,4.0
0_15,id,1,1.0,0.5
0_15,id,1,1.0,0.2
0_15,id,1,1.0,0.1
0_15,id,1,1.0,0.05
0_15,id,1,1.0,0.03
0_15,id,2,1.0,4.0
0_15,id,2,1.0,0.5
0_15,id,2,1.0,0.2
0_15,id,2,1.0,0.1
0_15,id,2,1.0,0.05
0_15,id,2,1.0,0.03
0_15,id,3,1.0,4.0
0_15,id,3,1.0,0.5
0_15,id,3,1.0,0.2
0_15,id,3,1.0,0.1
0_15,id,3,0.9954545454545455,0.05
0_15,id,3,0.9954545454545455,0.03
0_15,id,4,1.0,4.0
0_15,id,4,1.0,0.5
0_15,id,4,1.0,0.2
0_15,id,4,1.0,0.1
0_15,id,4,0.9954545454545455,0.05
0_15,id,4,1.0,0.03
0_15,id,5,1.0,4.0
0_15,id,5,1.0,0.5
0_15,id,5,1.0,0.2
0_15,id,5,1.0,0.1
0_15,id,5,1.0,0.05
0_15,id,5,0.9954545454545455,0.03
0_15,id,6,1.0,4.0
0_15,id,6,1.0,0.5
0_15,id,6,1.0,0.2
0_15,id,6,1.0,0.1
0_15,id,6,1.0,0.05
0_15,id,6,1.0,0.03
0_15,id,7,0.9954545454545455,4.0
0_15,id,7,0.9954545454545455,0.5
0_15,id,7,0.9954545454545455,0.2
0_15,id,7,0.9954545454545455,0.1
0_15,id,7,1.0,0.05
0_15,id,7,1.0,0.03
0_15,id,8,0.9954545454545455,4.0
0_15,id,8,0.9954545454545455,0.5
0_15,id,8,0.9954545454545455,0.2
0_15,id,8,0.9954545454545455,0.1
0_15,id,8,1.0,0.05
0_15,id,8,1.0,0.03
0_15,id,9,1.0,4.0
0_15,id,9,1.0,0.5
0_15,id,9,1.0,0.2
0_15,id,9,0.9954545454545455,0.1
0_15,id,9,1.0,0.05
0_15,id,9,1.0,0.03
0_15,id,10,1.0,4.0
0_15,id,10,1.0,0.5
0_15,id,10,1.0,0.2
0_15,id,10,1.0,0.1
0_15,id,10,1.0,0.05
0_15,id,10,1.0,0.03
0_15,id,11,1.0,4.0
0_15,id,11,1.0,0.5
0_15,id,11,1.0,0.2
0_15,id,11,1.0,0.1
0_15,id,11,1.0,0.05
0_15,id,11,1.0,0.03
0_15,id,12,1.0,4.0
0_15,id,12,1.0,0.5
0_15,id,12,1.0,0.2
0_15,id,12,1.0,0.1
0_15,id,12,1.0,0.05
0_15,id,12,1.0,0.03
0_15,id,13,1.0,4.0
0_15,id,13,1.0,0.5
0_15,id,13,1.0,0.2
0_15,id,13,1.0,0.1
0_15,id,13,1.0,0.05
0_15,id,13,0.9954545454545455,0.03
0_15,id,14,1.0,4.0
0_15,id,14,1.0,0.5
0_15,id,14,1.0,0.2
0_15,id,14,1.0,0.1
